Arquivo,Vg,Vds,Ids
IGBT_VG5_0001.CSV,4.986576616915424,0.04636819402985075,0.12802636815920398
IGBT_VG5_0002.CSV,4.97679552238806,0.055124442786069656,0.11608641791044777
IGBT_VG5_0007.CSV,4.978786567164179,0.10467757711442788,0.10547248756218906
IGBT_VG5_0012.CSV,4.9915075,0.15233359999999999,0.12833297999999999
IGBT_VG5_0013.CSV,4.985251243781095,0.20218870646766174,0.16517367661691543
IGBT_VG5_0014.CSV,4.985006000000001,0.2534666,0.1506661
IGBT_VG5_0018.CSV,4.996853233830846,0.3030848258706467,0.15820860199004974
IGBT_VG5_0019.CSV,4.984254228855722,0.3525717412935323,0.16451017910447763
IGBT_VG5_0021.CSV,4.993204975124378,0.40344940298507465,0.14361467164179104
IGBT_VG5_0022.CSV,4.9973385,0.45493320000000004,0.111665995
IGBT_VG5_0024.CSV,4.9893915422885575,0.49863995024875624,0.14892146766169154
IGBT_VG5_0029.CSV,4.99038905472637,0.5491875124378109,0.14427818905472636
IGBT_VG5_0030.CSV,4.99184,0.6026656,0.149332985
IGBT_VG5_0031.CSV,4.988728358208956,0.6470311940298508,0.13001616915422884
IGBT_VG5_0032.CSV,4.982596019900497,0.7000997512437812,0.14261968656716417
IGBT_VG5_0033.CSV,4.982924378109453,0.7469332338308458,0.10746228358208955
IGBT_VG5_0034.CSV,4.985911442786071,0.7960863681592039,0.15688183582089552
IGBT_VG5_0035.CSV,4.9849184079602,0.8516085572139303,0.14262003482587063
IGBT_VG5_0037.CSV,4.9853435,0.8958653500000001,0.12999931
IGBT_VG5_0038.CSV,4.983926865671642,0.9462025373134327,0.16616877611940298
IGBT_VG5_0041.CSV,4.983760696517414,0.9953550746268657,0.15024820895522387
IGBT_VG5_0042.CSV,4.9840095,1.0386745,0.15166609
IGBT_VG5_0043.CSV,4.980275621890548,1.0941288557213928,0.13797631840796018
IGBT_VG5_0044.CSV,4.978120895522388,1.1454746268656717,0.1356544029850746
IGBT_VG5_0045.CSV,4.984844500000001,1.1886675,0.14699945
IGBT_VG5_0046.CSV,4.980939303482588,1.2466990049751243,0.13664927860696516
IGBT_VG5_0047.CSV,4.9868415,1.2899865,0.123666145
IGBT_VG5_0048.CSV,4.99038855721393,1.3373791044776122,0.14527327363184078
IGBT_VG5_0049.CSV,4.984915920398011,1.3917074626865673,0.1456049303482587
IGBT_VG5_0053.CSV,4.980939800995025,1.4366243781094528,0.15389666169154229
IGBT_VG5_0054.CSV,4.982265671641791,1.489549751243781,0.146599855721393
IGBT_VG5_0055.CSV,4.980443781094528,1.5413587064676617,0.14659980099502487
IGBT_VG5_0056.CSV,4.975633830845772,1.5853388059701492,0.12835764676616915
IGBT_VG5_0057.CSV,4.981935323383086,1.6389402985074628,0.14494133333333334
IGBT_VG5_0058.CSV,4.977291542288558,1.6943980099502491,0.14427789552238807
IGBT_VG5_0059.CSV,4.980274626865672,1.7360552238805969,0.1283577462686567
IGBT_VG5_0068.CSV,4.9786815,1.7890005000000002,0.13999965
IGBT_VG5_0070.CSV,4.9795110000000005,1.8348685,0.13233277499999999
IGBT_VG5_0071.CSV,5.010779601990049,1.8849074626865672,0.13300107960199006
IGBT_VG5_0079.CSV,4.98955671641791,1.9408960199004974,0.1326692985074627
IGBT_VG5_0082.CSV,4.977013,1.9867329999999999,0.12466622999999999
IGBT_VG5_0084.CSV,4.9910095000000005,2.0397315000000003,0.13033281500000002
