Arquivo,Vg,Vds,Ids
MOS_VDS10_0012.CSV,1.9986625,14.888685,-0.13833285
MOS_VDS10_0005.CSV,2.0519940000000005,14.875905,0.22833320000000001
MOS_VDS10_0017.CSV,2.0549945000000003,14.890350000000002,-0.08666654999999998
MOS_VDS10_0011.CSV,2.1401635,14.866375,0.33999920000000006
MOS_VDS10_0018.CSV,2.5440000000000005,14.889865,2.1783345
MOS_VDS10_0006.CSV,2.5509975000000003,14.888840000000002,2.6083325000000004
MOS_VDS10_0016.CSV,2.6561649999999997,14.889725000000004,4.766667
MOS_VDS10_0020.CSV,2.9363355,14.942645,15.386759999999999
MOS_VDS10_0008.CSV,3.032338805970149,15.144751243781096,18.829218905472636
MOS_VDS10_0007.CSV,3.0336641791044774,14.798860696517412,20.60695024875622
MOS_VDS10_0019.CSV,3.0403355,14.824205,20.82164
MOS_VDS10_0021.CSV,3.0469995,14.924180000000002,21.176655
MOS_VDS10_0022.CSV,3.1594944999999997,14.890835000000003,30.63499
MOS_VDS10_0023.CSV,3.2226644999999996,14.86119,36.074934999999996
MOS_VDS10_0025.CSV,3.3251645,14.892015,45.338339999999995
MOS_VDS10_0026.CSV,3.4301660000000003,14.863865,55.143335
MOS_VDS10_0024.CSV,3.4741700000000004,14.77467,60.381620000000005
MOS_VDS10_0030.CSV,3.5098334999999996,14.907465000000002,64.913375
MOS_VDS10_0027.CSV,3.5128290000000004,14.82882,64.78837
MOS_VDS10_0028.CSV,3.5178299999999996,14.846845,66.11997
MOS_VDS10_0009.CSV,3.522052736318408,15.082890547263682,63.865661691542286
MOS_VDS10_0032.CSV,3.6076645,14.916665,74.618325
MOS_VDS10_0033.CSV,3.7101665,14.879685000000002,84.29661
MOS_VDS10_0029.CSV,3.733000497512438,14.805651741293536,85.8888656716418
MOS_VDS10_0035.CSV,3.8109990000000007,14.851700000000001,92.92498499999999
MOS_VDS10_0034.CSV,3.8139313432835817,14.844771144278607,92.93199502487562
MOS_VDS10_0031.CSV,3.817835,14.8178,93.335035
MOS_VDS10_0037.CSV,3.8368159203980103,14.887597014925374,95.7214328358209
MOS_VDS10_0036.CSV,3.881346,14.831969999999998,100.766695
MOS_VDS10_0010.CSV,3.980598009950249,14.759358208955224,109.35651741293532
