Arquivo,Vg,Vds,Ids
M2CT_VD10_0010.CSV,1.0270266666666668,9.9424407960199,-0.8524008457711442
M2CT_VD10_0002.CSV,1.058871393034826,9.922385074626867,-0.8424499004975123
M2CT_VD10_0003.CSV,1.10961592039801,9.925039303482588,-0.9585367164179104
M2CT_VD10_0004.CSV,1.1583786069651743,9.93432288557214,-0.8938596019900497
M2CT_VD10_0005.CSV,1.2044726368159204,9.937973134328358,-0.9054684577114427
M2CT_VD10_0064.CSV,1.2103345,10.147635,-0.16999949999999997
M2CT_VD10_0007.CSV,1.289389054726368,9.931167164179106,-0.8938616915422886
M2CT_VD10_0008.CSV,1.3328333333333333,9.932665174129355,-0.8242083084577113
M2CT_VD10_0009.CSV,1.4053074626865674,9.933329353233832,-0.8988361691542288
M2CT_VD10_0006.CSV,1.4384751243781095,9.930344776119403,-0.865666567164179
M2CT_VD10_0011.CSV,1.5051422885572139,9.92669303482587,-0.8789351243781094
M2CT_VD10_0012.CSV,1.5598691542288554,9.93067711442786,-0.895518656716418
M2CT_VD10_0013.CSV,1.6102800995024875,9.926696517412935,-0.941953631840796
M2CT_VD10_0014.CSV,1.6835960199004973,9.933991542288558,-0.9502462189054726
M2CT_VD10_0016.CSV,1.7482577114427862,9.926859701492539,-0.8805929353233829
M2CT_VD10_0017.CSV,1.7943611940298507,9.930179104477613,-0.8772758706467662
M2CT_VD10_0018.CSV,1.8507467661691543,9.932833333333333,-0.9038101990049752
M2CT_VD10_0019.CSV,1.9043114427860697,9.938800995024875,-0.9436107960199005
M2CT_VD10_0020.CSV,1.9908766169154228,9.931837313432837,-0.9552194029850746
M2CT_VD10_0021.CSV,2.005632338308458,9.932165174129352,-0.8805925373134328
M2CT_VD10_0022.CSV,2.038461194029851,9.927856716417912,-0.8955174626865672
M2CT_VD10_0000.CSV,2.0412810945273634,9.926528855721394,-0.8623528855721393
M2CT_VD10_0023.CSV,2.0817587064676624,9.933656218905474,-0.9237114925373133
M2CT_VD10_0024.CSV,2.1291840796019903,9.932162189054727,-0.9270291044776119
M2CT_VD10_0015.CSV,2.1354890547263685,9.936647263681593,-0.9203937313432835
M2CT_VD10_0025.CSV,2.1434492537313434,9.937305472636817,-0.9336587064676616
M2CT_VD10_0026.CSV,2.2401323383084577,9.932661194029851,-0.8557189054726368
M2CT_VD10_0027.CSV,2.3076288557213935,9.922217910447761,-0.8673266169154229
M2CT_VD10_0028.CSV,2.3500850746268656,9.930672636815919,-0.8391342786069651
M2CT_VD10_0030.CSV,2.393202487562189,9.935310447761195,-0.8872257711442786
M2CT_VD10_0029.CSV,2.3953587064676616,9.930673134328359,-0.9336618407960198
M2CT_VD10_0031.CSV,2.480102985074627,9.926529353233832,-0.9552183084577114
M2CT_VD10_0032.CSV,2.5414616915422887,9.927857213930348,-0.852401791044776
M2CT_VD10_0033.CSV,2.5885582089552246,9.931505970149255,-0.8092826865671642
M2CT_VD10_0034.CSV,2.639968656716418,9.936634825870648,-0.766164328358209
M2CT_VD10_0035.CSV,2.699502985074626,9.931176616915426,-0.6169146268656716
M2CT_VD10_0037.CSV,2.7568925373134334,9.93100447761194,-0.2835819402985075
M2CT_VD10_0038.CSV,2.759881094527363,9.931502985074628,-0.11608601990049751
M2CT_VD10_0036.CSV,2.772650248756219,9.931671144278608,0.033167512437810936
M2CT_VD10_0040.CSV,2.860202487562189,9.932665174129355,1.5422982089552237
M2CT_VD10_0039.CSV,2.884413432835821,9.920389552238808,1.9187477611940298
M2CT_VD10_0041.CSV,2.987730845771144,9.908123383084579,5.3117592039801
M2CT_VD10_0042.CSV,3.0457686567164175,9.900994029850747,7.620233830845771
M2CT_VD10_0045.CSV,3.0548965174129354,9.985203482587066,8.509126368159205
M2CT_VD10_0043.CSV,3.090708955223881,9.895026865671642,10.598667661691541
M2CT_VD10_0044.CSV,3.1323263681592044,9.962328855721395,13.641800995024875
M2CT_VD10_0046.CSV,3.176451741293532,9.95256417910448,18.026512437810947
M2CT_VD10_0047.CSV,3.22255223880597,9.939124378109453,21.32002985074627
M2CT_VD10_0048.CSV,3.275622388059702,9.925199004975124,25.615293532338313
M2CT_VD10_0049.CSV,3.3351606965174136,9.912270149253732,30.218880597014923
M2CT_VD10_0051.CSV,3.3533334999999997,9.8366665,30.148305
M2CT_VD10_0050.CSV,3.3806665000000002,9.9064995,34.08169
M2CT_VD10_0052.CSV,3.4498345000000006,9.9696465,40.264995
M2CT_VD10_0053.CSV,3.4855025,9.950817000000002,44.48497
M2CT_VD10_0055.CSV,3.5006669999999995,9.944989000000001,47.68835500000001
M2CT_VD10_0054.CSV,3.5146624999999996,9.935492500000002,50.433285
M2CT_VD10_0058.CSV,3.6111675,9.9115,63.67677
M2CT_VD10_0056.CSV,3.616414427860697,9.884744776119403,63.63193034825871
M2CT_VD10_0057.CSV,3.617244776119403,9.869817412935323,63.65678109452737
M2CT_VD10_0059.CSV,3.6698184079601988,9.889223880597015,72.0613383084577
M2CT_VD10_0060.CSV,3.6756685,9.890164,72.153355
M2CT_VD10_0061.CSV,3.6791679999999998,9.915497,72.015
M2CT_VD10_0063.CSV,3.7288512437810946,9.92553432835821,79.82755223880596
M2CT_VD10_0062.CSV,3.7316691542288556,9.886233333333333,79.87397014925374
M2CT_VD10_0066.CSV,3.775294527363184,9.989353731343284,87.74128855721393
M2CT_VD10_0067.CSV,3.833503482587065,9.96598407960199,95.57712437810946
M2CT_VD10_0069.CSV,3.8461074626865677,9.963003980099502,99.07123880597017
M2CT_VD10_0068.CSV,3.865345000000001,9.942493,103.30345000000001
M2CT_VD10_0070.CSV,4.225651,9.930161000000002,143.70815
