Arquivo,Vg,Vds,Ids
SIC_VG150000.CSV,14.958954999999998,0.3846656,8.2339985
SIC_VG150001.CSV,14.9603,0.20966643,3.83467
SIC_VG150002.CSV,14.962465,0.33466530000000005,6.7653324999999995
SIC_VG150004.CSV,15.044130000000001,0.4496669,9.615996999999998
SIC_VG150005.CSV,15.035659999999998,0.6053333,12.43529
SIC_VG150006.CSV,15.032359999999999,0.7713332500000001,15.062005
SIC_VG150007.CSV,15.026995,0.9166664,17.725994999999998
SIC_VG150008.CSV,15.026824999999999,1.0376729,20.235995000000003
SIC_VG150009.CSV,15.035824999999999,1.176666,22.788670000000003
SIC_VG150010.CSV,15.03002,1.322001,25.354555
SIC_VG150011.CSV,15.03034,0.06666624,1.06667295
SIC_VG150012.CSV,15.036855000000001,1.6466675000000002,30.096679999999996
SIC_VG150013.CSV,15.028550000000001,1.7596535,32.508689999999994
SIC_VG150014.CSV,15.021835000000001,1.8763344999999998,34.845929999999996
SIC_VG150015.CSV,15.032314999999999,2.049335,37.105995
SIC_VG150016.CSV,15.023629999999999,2.19333,39.32670499999999
SIC_VG150020.CSV,15.022649999999999,2.350661,41.548635000000004
SIC_VG150021.CSV,15.027665000000002,2.4680005,43.64532499999999
SIC_VG150024.CSV,14.927689999999998,2.6123330000000005,45.2187
SIC_VG150025.CSV,14.931209999999998,2.7619955000000003,47.30129999999999
SIC_VG150026.CSV,14.929379999999998,2.9196705000000005,49.277305
SIC_VG150027.CSV,14.931659999999999,3.0513495,51.28519499999999
SIC_VG150028.CSV,14.939034999999999,3.1723310000000002,53.321355000000004
SIC_VG150029.CSV,14.942059999999996,0.2949989350000001,5.620000500000001
SIC_VG150031.CSV,14.933375000000002,3.4949990000000004,56.84866
SIC_VG150032.CSV,14.931875,3.654,58.61335
SIC_VG150033.CSV,14.93102,3.7729944999999994,60.487335
SIC_VG150034.CSV,14.929685,3.9036649999999997,62.31544000000001
SIC_VG150035.CSV,14.977274999999999,4.0396645,64.50332
SIC_VG150037.CSV,14.971325000000002,4.1966665,66.16937
SIC_VG150038.CSV,14.96631,4.368999500000001,67.80190499999999
SIC_VG150039.CSV,14.96447,4.491346500000001,69.49465500000001
SIC_VG150040.CSV,14.961125000000003,4.6280015,71.25929500000001
SIC_VG150041.CSV,14.970284999999999,4.773671499999999,73.009355
SIC_VG150042.CSV,14.995349999999998,4.928999500000001,74.80006999999999
SIC_VG150043.CSV,14.968105000000001,5.088657499999999,76.273325
SIC_VG150044.CSV,14.960584999999998,5.201659500000001,77.92135
SIC_VG150045.CSV,14.936694999999997,5.356663000000001,79.199295
SIC_VG150046.CSV,14.958805,5.514001,81.14802
SIC_VG150047.CSV,14.96228,5.678667999999999,82.63068500000001
