Arquivo,Vg,Vds,Ids
M2CT_VG08_0000.CSV,7.9865701492537315,0.014096218905472635,0.9900476119402986
M2CT_VG08_0001.CSV,7.984575621890547,0.047761064676616914,6.867332835820896
M2CT_VG08_0002.CSV,7.984907960199006,0.08590353731343284,13.464353233830845
M2CT_VG08_0003.CSV,7.9812631840796024,0.11127645771144279,19.386378109452735
M2CT_VG08_0006.CSV,7.990714427860697,0.13847465671641793,26.50581094527363
M2CT_VG08_0007.CSV,7.994860696517414,0.1626880099502488,33.23051741293532
M2CT_VG08_0008.CSV,7.9976761194029855,0.18690009950248754,39.5573432835821
M2CT_VG08_0009.CSV,7.98855472636816,0.22255407960199008,45.736298507462685
M2CT_VG08_0010.CSV,7.980761194029851,0.2520728855721393,51.303497512437815
M2CT_VG08_0014.CSV,7.990546766169155,0.2895525870646766,56.625203980099506
M2CT_VG08_0015.CSV,7.993200497512437,0.32437776119402983,62.00000995024876
M2CT_VG08_0016.CSV,7.9646741293532335,0.3545605970149253,67.54883084577114
M2CT_VG08_0017.CSV,7.988229353233832,0.3951905472636816,72.87396019900497
M2CT_VG08_0018.CSV,7.99502288557214,0.42736313432835815,78.27364676616915
M2CT_VG08_0019.CSV,7.996020895522388,0.46301870646766163,83.60192537313434
M2CT_VG08_0020.CSV,7.9897169154228855,0.48805999999999994,88.71143283582089
M2CT_VG08_0021.CSV,7.996682587064677,0.5084574626865672,94.27035323383085
M2CT_VG08_0027.CSV,7.9751189054726375,0.531176815920398,98.50908457711444
M2CT_VG08_0028.CSV,7.973960199004975,0.5668324378109453,103.80253731343284
M2CT_VG08_0029.CSV,7.975787562189055,0.5970150746268656,108.8476616915423
M2CT_VG08_0030.CSV,7.979598009950249,0.6258704975124378,113.13582089552239
M2CT_VG08_0032.CSV,7.974958208955225,0.7439467164179104,126.49303482587064
M2CT_VG08_0033.CSV,7.970479601990051,0.847098855721393,135.80930348258707
M2CT_VG08_0034.CSV,7.964175124378109,0.9678255721393036,141.10900497512438
M2CT_VG08_0035.CSV,7.9731338308457715,1.1109432835820896,143.80940298507463
M2CT_VG08_0036.CSV,7.974130348258707,1.2416194029850744,146.05203980099503
M2CT_VG08_0037.CSV,7.9703124378109464,1.3978452736318407,147.47726368159204
