"Header Size"           ,15              
"Model Name"            ,"DL850EV       "
"Comment"               ,"                         "
"BlockNumber"           ,1               
"TraceName"             ,"Vgate         ","Vds           ","Id            "
"BlockSize"             ,4004            ,4004            ,4004            
"VUnit"                 ,"V             ","V             ","A             "
"SampleRate"            ,20000000.000000 ,20000000.000000 ,20000000.000000 
"HResolution"           ,5.000000e-08    ,5.000000e-08    ,5.000000e-08    
"HOffset"               ,-6.000000e-05   ,-6.000000e-05   ,-6.000000e-05   
"HUnit"                 ,"s             ","s             ","s             "
"DisplayPointNo."       ,1               ,1               ,1               
"PhaseShift"            ,1               ,1               ,1               
"Date"                  ,"2026/05/14    ","2026/05/14    ","2026/05/14    "
"Time"                  ,"15:58:27.08350696","15:58:27.08350696","15:58:27.08350696"

15:58:27.08344696, 6.6667E-03, 5.2000E-01, 1.2000E+00,
15:58:27.08344701, 0.0000E+00, 4.8000E-01, 1.3333E+00,
15:58:27.08344706, 0.0000E+00, 4.8000E-01, 1.4667E+00,
15:58:27.08344711, 2.0000E-02, 5.0667E-01, 1.4667E+00,
15:58:27.08344716, 1.3333E-02, 5.3333E-01, 1.7333E+00,
15:58:27.08344721,-6.6667E-03, 5.0667E-01, 1.4667E+00,
15:58:27.08344726, 0.0000E+00, 5.0667E-01, 1.3333E+00,
15:58:27.08344731, 1.3333E-02, 5.0667E-01, 1.4667E+00,
15:58:27.08344736,-1.3333E-02, 4.5333E-01, 1.4667E+00,
15:58:27.08344741, 1.3333E-02, 5.2000E-01, 1.3333E+00,
15:58:27.08344746, 6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08344751,-1.3333E-02, 4.9333E-01, 1.6000E+00,
15:58:27.08344756, 1.3333E-02, 4.9333E-01, 1.4667E+00,
15:58:27.08344761, 6.6667E-03, 4.9333E-01, 1.8667E+00,
15:58:27.08344766, 2.0000E-02, 5.0667E-01, 1.4667E+00,
15:58:27.08344771, 0.0000E+00, 5.2000E-01, 1.2000E+00,
15:58:27.08344776,-6.6667E-03, 5.0667E-01, 1.4667E+00,
15:58:27.08344781, 0.0000E+00, 4.8000E-01, 1.3333E+00,
15:58:27.08344786, 6.6667E-03, 4.9333E-01, 1.7333E+00,
15:58:27.08344791, 6.6667E-03, 5.0667E-01, 1.4667E+00,
15:58:27.08344796,-6.6667E-03, 4.8000E-01, 1.4667E+00,
15:58:27.08344801, 6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08344806, 0.0000E+00, 4.8000E-01, 1.6000E+00,
15:58:27.08344811, 2.6667E-02, 5.2000E-01, 1.6000E+00,
15:58:27.08344816, 6.6667E-03, 4.9333E-01, 1.6000E+00,
15:58:27.08344821,-6.6667E-03, 4.6667E-01, 1.7333E+00,
15:58:27.08344826, 0.0000E+00, 4.9333E-01, 1.3333E+00,
15:58:27.08344831, 0.0000E+00, 5.0667E-01, 1.7333E+00,
15:58:27.08344836, 6.6667E-03, 5.0667E-01, 1.3333E+00,
15:58:27.08344841,-6.6667E-03, 4.9333E-01, 1.6000E+00,
15:58:27.08344846, 6.6667E-03, 4.9333E-01, 1.6000E+00,
15:58:27.08344851, 2.0000E-02, 4.9333E-01, 1.6000E+00,
15:58:27.08344856, 0.0000E+00, 4.8000E-01, 1.4667E+00,
15:58:27.08344861, 6.6667E-03, 5.0667E-01, 1.3333E+00,
15:58:27.08344866, 1.3333E-02, 4.9333E-01, 1.6000E+00,
15:58:27.08344871,-6.6667E-03, 5.0667E-01, 1.3333E+00,
15:58:27.08344876, 0.0000E+00, 4.9333E-01, 1.4667E+00,
15:58:27.08344881,-1.3333E-02, 5.0667E-01, 1.6000E+00,
15:58:27.08344886,-2.0000E-02, 5.0667E-01, 1.2000E+00,
15:58:27.08344891,-6.6667E-03, 4.9333E-01, 1.3333E+00,
15:58:27.08344896, 2.0000E-02, 5.0667E-01, 1.6000E+00,
15:58:27.08344901, 6.6667E-03, 4.9333E-01, 1.3333E+00,
15:58:27.08344906, 2.6667E-02, 5.3333E-01, 1.3333E+00,
15:58:27.08344911, 6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08344916, 2.0000E-02, 5.0667E-01, 1.4667E+00,
15:58:27.08344921, 0.0000E+00, 4.9333E-01, 1.4667E+00,
15:58:27.08344926, 6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08344931, 0.0000E+00, 4.8000E-01, 1.4667E+00,
15:58:27.08344936, 0.0000E+00, 4.9333E-01, 1.7333E+00,
15:58:27.08344941, 0.0000E+00, 4.9333E-01, 1.6000E+00,
15:58:27.08344946, 2.0000E-02, 5.0667E-01, 1.6000E+00,
15:58:27.08344951, 1.3333E-02, 5.0667E-01, 1.8667E+00,
15:58:27.08344956, 0.0000E+00, 4.9333E-01, 1.7333E+00,
15:58:27.08344961,-6.6667E-03, 4.8000E-01, 1.7333E+00,
15:58:27.08344966, 6.6667E-03, 4.8000E-01, 1.6000E+00,
15:58:27.08344971,-2.0000E-02, 4.8000E-01, 1.2000E+00,
15:58:27.08344976, 6.6667E-03, 4.9333E-01, 1.7333E+00,
15:58:27.08344981, 6.6667E-03, 4.8000E-01, 1.6000E+00,
15:58:27.08344986, 1.3333E-02, 4.8000E-01, 1.6000E+00,
15:58:27.08344991, 6.6667E-03, 4.9333E-01, 1.3333E+00,
15:58:27.08344996, 2.0000E-02, 4.9333E-01, 1.4667E+00,
15:58:27.08345001, 2.0000E-02, 4.9333E-01, 1.4667E+00,
15:58:27.08345006,-6.6667E-03, 4.8000E-01, 1.3333E+00,
15:58:27.08345011, 1.3333E-02, 4.8000E-01, 1.3333E+00,
15:58:27.08345016,-6.6667E-03, 5.2000E-01, 1.6000E+00,
15:58:27.08345021,-2.0000E-02, 4.9333E-01, 1.0667E+00,
15:58:27.08345026,-6.6667E-03, 5.0667E-01, 1.6000E+00,
15:58:27.08345031, 6.6667E-03, 5.0667E-01, 1.2000E+00,
15:58:27.08345036, 0.0000E+00, 5.2000E-01, 1.4667E+00,
15:58:27.08345041, 0.0000E+00, 5.2000E-01, 1.0667E+00,
15:58:27.08345046, 1.3333E-02, 4.9333E-01, 1.4667E+00,
15:58:27.08345051, 1.3333E-02, 5.2000E-01, 1.6000E+00,
15:58:27.08345056, 6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08345061, 0.0000E+00, 4.8000E-01, 1.3333E+00,
15:58:27.08345066,-6.6667E-03, 4.8000E-01, 1.6000E+00,
15:58:27.08345071,-2.0000E-02, 4.9333E-01, 1.4667E+00,
15:58:27.08345076,-2.6667E-02, 5.0667E-01, 1.0667E+00,
15:58:27.08345081, 1.3333E-02, 4.9333E-01, 1.2000E+00,
15:58:27.08345086, 2.0000E-02, 5.2000E-01, 1.4667E+00,
15:58:27.08345091, 6.6667E-03, 4.9333E-01, 1.3333E+00,
15:58:27.08345096, 2.0000E-02, 4.9333E-01, 1.4667E+00,
15:58:27.08345101, 1.3333E-02, 5.0667E-01, 1.6000E+00,
15:58:27.08345106,-6.6667E-03, 5.0667E-01, 1.4667E+00,
15:58:27.08345111,-6.6667E-03, 5.3333E-01, 1.6000E+00,
15:58:27.08345116,-1.3333E-02, 4.8000E-01, 1.3333E+00,
15:58:27.08345121,-6.6667E-03, 5.0667E-01, 1.6000E+00,
15:58:27.08345126, 0.0000E+00, 4.9333E-01, 1.2000E+00,
15:58:27.08345131, 6.6667E-03, 5.0667E-01, 1.3333E+00,
15:58:27.08345136, 1.3333E-02, 4.8000E-01, 1.2000E+00,
15:58:27.08345141, 2.0000E-02, 4.9333E-01, 1.6000E+00,
15:58:27.08345146, 1.3333E-02, 5.0667E-01, 1.2000E+00,
15:58:27.08345151, 2.6667E-02, 4.8000E-01, 1.6000E+00,
15:58:27.08345156, 0.0000E+00, 4.9333E-01, 1.4667E+00,
15:58:27.08345161, 0.0000E+00, 4.8000E-01, 1.3333E+00,
15:58:27.08345166,-6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08345171,-6.6667E-03, 4.9333E-01, 1.3333E+00,
15:58:27.08345176, 6.6667E-03, 4.9333E-01, 1.4667E+00,
15:58:27.08345181,-1.3333E-02, 4.8000E-01, 1.6000E+00,
15:58:27.08345186,-1.3333E-02, 4.8000E-01, 1.3333E+00,
15:58:27.08345191, 6.6667E-03, 4.9333E-01, 1.6000E+00,
15:58:27.08345196, 6.6667E-03, 4.9333E-01, 1.6000E+00,
15:58:27.08345201, 2.0000E-02, 5.2000E-01, 1.7333E+00,
