"Header Size"           ,15              
"Model Name"            ,"DL850EV       "
"Comment"               ,"                         "
"BlockNumber"           ,1               
"TraceName"             ,"Vout          ","Vgate         ","Vds           ","Id            "
"BlockSize"             ,1001            ,1001            ,1001            ,1001            
"VUnit"                 ,"V             ","V             ","V             ","A             "
"SampleRate"            ,5000000.000000  ,5000000.000000  ,5000000.000000  ,5000000.000000  
"HResolution"           ,2.000000e-07    ,2.000000e-07    ,2.000000e-07    ,2.000000e-07    
"HOffset"               ,-1.000000e-04   ,-1.000000e-04   ,-1.000000e-04   ,-1.000000e-04   
"HUnit"                 ,"s             ","s             ","s             ","s             "
"DisplayPointNo."       ,1               ,1               ,1               ,1               
"PhaseShift"            ,1               ,1               ,1               ,1               
"Date"                  ,"2026/06/23    ","2026/06/23    ","2026/06/23    ","2026/06/23    "
"Time"                  ,"15:39:28.93648314","15:39:28.93648314","15:39:28.93648314","15:39:28.93648314"

15:39:28.93638314, 1.6000E-01, 4.0000E-02, 1.3333E-02, 1.3333E-01,
15:39:28.93638334, 1.6000E-01, 1.3333E-02, 0.0000E+00, 1.3333E-01,
15:39:28.93638354, 1.7333E-01,-1.3333E-02,-4.0000E-02, 2.6667E-01,
15:39:28.93638374, 1.8667E-01, 0.0000E+00, 0.0000E+00, 1.3333E-01,
15:39:28.93638394, 1.7333E-01, 1.3333E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93638414, 1.6000E-01, 4.0000E-02,-2.6667E-02, 0.0000E+00,
15:39:28.93638434, 1.6000E-01, 1.3333E-02, 0.0000E+00, 2.6667E-01,
15:39:28.93638454, 1.4667E-01, 2.6667E-02, 2.6667E-02,-2.6667E-01,
15:39:28.93638474, 1.7333E-01, 1.3333E-02,-2.6667E-02, 4.0000E-01,
15:39:28.93638494, 1.6000E-01,-1.3333E-02,-1.3333E-02, 0.0000E+00,
15:39:28.93638514, 1.6000E-01,-1.3333E-02,-1.3333E-02, 4.0000E-01,
15:39:28.93638534, 1.6000E-01, 2.6667E-02,-4.0000E-02, 1.3333E-01,
15:39:28.93638554, 1.6000E-01, 2.6667E-02,-1.3333E-02, 1.3333E-01,
15:39:28.93638574, 1.7333E-01, 2.6667E-02,-1.3333E-02, 0.0000E+00,
15:39:28.93638594, 1.6000E-01, 0.0000E+00, 0.0000E+00, 2.6667E-01,
15:39:28.93638614, 1.6000E-01, 0.0000E+00,-2.6667E-02, 1.3333E-01,
15:39:28.93638634, 1.7333E-01, 1.3333E-02,-1.3333E-02, 5.3333E-01,
15:39:28.93638654, 1.7333E-01,-1.3333E-02,-1.3333E-02, 4.0000E-01,
15:39:28.93638674, 1.7333E-01,-2.6667E-02,-2.6667E-02, 4.0000E-01,
15:39:28.93638694, 1.6000E-01,-1.3333E-02,-1.3333E-02, 0.0000E+00,
15:39:28.93638714, 1.6000E-01, 2.6667E-02,-1.3333E-02, 1.3333E-01,
15:39:28.93638734, 1.6000E-01,-1.3333E-02,-2.6667E-02,-1.3333E-01,
15:39:28.93638754, 1.6000E-01, 0.0000E+00,-4.0000E-02,-1.3333E-01,
15:39:28.93638774, 1.7333E-01, 0.0000E+00,-1.3333E-02,-1.3333E-01,
15:39:28.93638794, 1.6000E-01, 4.0000E-02,-4.0000E-02, 1.3333E-01,
15:39:28.93638814, 1.4667E-01, 2.6667E-02,-1.3333E-02, 4.0000E-01,
15:39:28.93638834, 1.6000E-01,-2.6667E-02,-2.6667E-02, 4.0000E-01,
15:39:28.93638854, 1.6000E-01, 1.3333E-02, 0.0000E+00,-4.0000E-01,
15:39:28.93638874, 1.6000E-01, 0.0000E+00, 0.0000E+00, 1.3333E-01,
15:39:28.93638894, 1.7333E-01, 2.6667E-02,-4.0000E-02,-1.3333E-01,
15:39:28.93638914, 1.7333E-01, 2.6667E-02,-2.6667E-02, 4.0000E-01,
15:39:28.93638934, 1.6000E-01, 1.3333E-02,-2.6667E-02, 0.0000E+00,
15:39:28.93638954, 1.7333E-01, 2.6667E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93638974, 1.6000E-01, 0.0000E+00, 0.0000E+00, 0.0000E+00,
15:39:28.93638994, 1.7333E-01,-1.3333E-02,-5.3333E-02, 0.0000E+00,
15:39:28.93639014, 1.7333E-01, 1.3333E-02,-5.3333E-02, 4.0000E-01,
15:39:28.93639034, 1.6000E-01, 0.0000E+00, 0.0000E+00, 2.6667E-01,
15:39:28.93639054, 1.6000E-01, 1.3333E-02,-1.3333E-02, 1.3333E-01,
15:39:28.93639074, 1.6000E-01,-1.3333E-02,-4.0000E-02, 2.6667E-01,
15:39:28.93639094, 1.6000E-01, 2.6667E-02,-2.6667E-02, 0.0000E+00,
15:39:28.93639114, 1.6000E-01, 0.0000E+00,-4.0000E-02, 2.6667E-01,
15:39:28.93639134, 1.7333E-01, 1.3333E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93639154, 1.7333E-01,-1.3333E-02, 0.0000E+00, 1.3333E-01,
15:39:28.93639174, 1.6000E-01, 1.3333E-02, 0.0000E+00, 4.0000E-01,
15:39:28.93639194, 1.7333E-01, 0.0000E+00,-4.0000E-02, 1.3333E-01,
15:39:28.93639214, 1.7333E-01, 1.3333E-02,-5.3333E-02, 2.6667E-01,
15:39:28.93639234, 1.7333E-01,-1.3333E-02,-1.3333E-02, 4.0000E-01,
15:39:28.93639254, 1.7333E-01, 1.3333E-02, 0.0000E+00, 1.3333E-01,
15:39:28.93639274, 1.6000E-01, 2.6667E-02,-2.6667E-02, 2.6667E-01,
15:39:28.93639294, 1.7333E-01, 0.0000E+00,-2.6667E-02, 0.0000E+00,
15:39:28.93639314, 1.6000E-01, 0.0000E+00,-4.0000E-02, 1.3333E-01,
15:39:28.93639334, 1.7333E-01, 5.3333E-02, 1.3333E-02, 1.3333E-01,
15:39:28.93639354, 1.7333E-01, 0.0000E+00,-5.3333E-02, 1.3333E-01,
15:39:28.93639374, 1.7333E-01, 2.6667E-02,-2.6667E-02,-1.3333E-01,
15:39:28.93639394, 1.7333E-01, 1.3333E-02, 0.0000E+00, 1.3333E-01,
15:39:28.93639414, 1.6000E-01, 0.0000E+00,-2.6667E-02, 0.0000E+00,
15:39:28.93639434, 1.7333E-01, 4.0000E-02,-4.0000E-02, 0.0000E+00,
15:39:28.93639454, 1.4667E-01, 1.3333E-02,-4.0000E-02, 2.6667E-01,
15:39:28.93639474, 1.4667E-01, 0.0000E+00, 1.3333E-02, 0.0000E+00,
15:39:28.93639494, 1.4667E-01, 0.0000E+00,-2.6667E-02, 4.0000E-01,
15:39:28.93639514, 1.6000E-01, 0.0000E+00,-1.3333E-02, 0.0000E+00,
15:39:28.93639534, 1.7333E-01, 0.0000E+00,-1.3333E-02, 1.3333E-01,
15:39:28.93639554, 1.4667E-01, 0.0000E+00,-1.3333E-02, 1.3333E-01,
15:39:28.93639574, 1.4667E-01, 1.3333E-02, 0.0000E+00, 2.6667E-01,
15:39:28.93639594, 1.6000E-01, 2.6667E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93639614, 1.7333E-01, 1.3333E-02,-2.6667E-02, 0.0000E+00,
15:39:28.93639634, 1.7333E-01,-1.3333E-02, 0.0000E+00, 2.6667E-01,
15:39:28.93639654, 1.8667E-01, 1.3333E-02, 0.0000E+00, 2.6667E-01,
15:39:28.93639674, 1.7333E-01, 1.3333E-02,-4.0000E-02, 1.3333E-01,
15:39:28.93639694, 1.6000E-01,-1.3333E-02,-1.3333E-02, 4.0000E-01,
15:39:28.93639714, 1.4667E-01, 2.6667E-02, 1.3333E-02,-1.3333E-01,
15:39:28.93639734, 1.4667E-01, 0.0000E+00, 0.0000E+00, 1.3333E-01,
15:39:28.93639754, 1.6000E-01, 0.0000E+00,-1.3333E-02,-2.6667E-01,
15:39:28.93639774, 1.6000E-01, 0.0000E+00, 0.0000E+00,-1.3333E-01,
15:39:28.93639794, 1.7333E-01, 2.6667E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93639814, 1.6000E-01, 1.3333E-02, 0.0000E+00, 0.0000E+00,
15:39:28.93639834, 1.4667E-01, 2.6667E-02,-2.6667E-02,-1.3333E-01,
15:39:28.93639854, 1.6000E-01, 1.3333E-02,-1.3333E-02, 0.0000E+00,
15:39:28.93639874, 1.7333E-01, 1.3333E-02, 0.0000E+00, 2.6667E-01,
15:39:28.93639894, 1.8667E-01, 0.0000E+00,-2.6667E-02, 0.0000E+00,
15:39:28.93639914, 1.8667E-01, 0.0000E+00, 2.6667E-02, 2.6667E-01,
15:39:28.93639934, 1.7333E-01, 1.3333E-02,-1.3333E-02, 2.6667E-01,
15:39:28.93639954, 1.6000E-01, 2.6667E-02,-4.0000E-02,-1.3333E-01,
15:39:28.93639974, 1.8667E-01, 1.3333E-02, 1.3333E-02, 0.0000E+00,
15:39:28.93639994, 1.7333E-01, 0.0000E+00, 0.0000E+00, 2.6667E-01,
15:39:28.93640014, 1.6000E-01, 0.0000E+00,-1.3333E-02, 0.0000E+00,
15:39:28.93640034, 1.8667E-01,-2.6667E-02,-1.3333E-02, 0.0000E+00,
15:39:28.93640054, 1.6000E-01, 0.0000E+00,-1.3333E-02, 1.3333E-01,
15:39:28.93640074, 1.7333E-01, 0.0000E+00,-5.3333E-02, 1.3333E-01,
15:39:28.93640094, 1.7333E-01, 1.3333E-02, 0.0000E+00, 0.0000E+00,
15:39:28.93640114, 1.6000E-01, 0.0000E+00,-1.3333E-02, 0.0000E+00,
15:39:28.93640134, 1.6000E-01,-1.3333E-02,-1.3333E-02, 2.6667E-01,
15:39:28.93640154, 1.7333E-01, 4.0000E-02, 0.0000E+00, 1.3333E-01,
15:39:28.93640174, 1.6000E-01, 0.0000E+00,-4.0000E-02, 2.6667E-01,
15:39:28.93640194, 1.7333E-01, 2.6667E-02, 1.3333E-02,-1.3333E-01,
15:39:28.93640214, 1.6000E-01, 1.3333E-02, 0.0000E+00, 0.0000E+00,
15:39:28.93640234, 1.6000E-01,-1.3333E-02,-1.3333E-02,-1.3333E-01,
15:39:28.93640254, 1.7333E-01, 1.3333E-02,-4.0000E-02, 1.3333E-01,
15:39:28.93640274, 1.7333E-01,-4.0000E-02,-4.0000E-02, 2.6667E-01,
15:39:28.93640294, 1.7333E-01, 2.6667E-02,-1.3333E-02, 0.0000E+00,
15:39:28.93640314, 1.6000E-01, 0.0000E+00,-5.3333E-02, 1.3333E-01,
15:39:28.93640334, 1.7333E-01, 1.3333E-02,-1.3333E-02, 1.3333E-01,
15:39:28.93640354, 1.4667E-01, 4.0000E-02,-5.3333E-02, 1.3333E-01,
15:39:28.93640374, 1.6000E-01, 0.0000E+00,-1.3333E-02, 1.3333E-01,
15:39:28.93640394, 1.6000E-01, 1.3333E-02,-5.3333E-02,-1.3333E-01,
15:39:28.93640414, 1.6000E-01,-1.3333E-02,-4.0000E-02, 0.0000E+00,
15:39:28.93640434, 1.7333E-01, 2.6667E-02,-1.3333E-02, 2.6667E-01,
15:39:28.93640454, 1.7333E-01, 2.6667E-02, 0.0000E+00, 1.3333E-01,
15:39:28.93640474, 1.7333E-01, 1.3333E-02, 1.3333E-02, 2.6667E-01,
15:39:28.93640494, 1.6000E-01, 0.0000E+00,-2.6667E-02, 0.0000E+00,
15:39:28.93640514, 1.6000E-01, 2.6667E-02,-2.6667E-02,-2.6667E-01,
15:39:28.93640534, 1.6000E-01, 0.0000E+00,-1.3333E-02, 1.3333E-01,
15:39:28.93640554, 1.4667E-01, 2.6667E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93640574, 1.4667E-01, 1.3333E-02, 2.6667E-02, 4.0000E-01,
15:39:28.93640594, 1.7333E-01, 0.0000E+00,-4.0000E-02, 0.0000E+00,
15:39:28.93640614, 1.4667E-01,-1.3333E-02,-2.6667E-02, 1.3333E-01,
15:39:28.93640634, 1.6000E-01, 5.3333E-02,-2.6667E-02, 0.0000E+00,
15:39:28.93640654, 1.6000E-01, 0.0000E+00,-6.6667E-02, 1.3333E-01,
